"id","date","tests","confirmed","recovered","deaths","hosp","vent","icu","population","school_closing","workplace_closing","cancel_events","gatherings_restrictions","transport_closing","stay_home_restrictions","internal_movement_restrictions","international_movement_restrictions","information_campaigns","testing_policy","contact_tracing","stringency_index","iso_alpha_3","iso_alpha_2","iso_numeric","currency","administrative_area_level","administrative_area_level_1","administrative_area_level_2","administrative_area_level_3","latitude","longitude","key_apple_mobility","key_google_mobility"
"KAZ",2020-01-25,0,0,0,0,0,0,0,18272430,0,0,0,0,0,0,0,0,0,0,0,0,"KAZ","KZ",398,,"1","Kazakhstan",,,48.0196,66.9237,,"KZ"
"KAZ",2020-01-26,0,0,0,0,0,0,0,18272430,0,0,0,0,0,0,0,0,0,0,0,0,"KAZ","KZ",398,,"1","Kazakhstan",,,48.0196,66.9237,,"KZ"
"KAZ",2020-01-27,0,0,0,0,0,0,0,18272430,0,0,0,0,0,0,0,0,0,0,0,0,"KAZ","KZ",398,,"1","Kazakhstan",,,48.0196,66.9237,,"KZ"
"KAZ",2020-01-28,0,0,0,0,0,0,0,18272430,0,0,0,0,0,0,0,0,0,0,0,0,"KAZ","KZ",398,,"1","Kazakhstan",,,48.0196,66.9237,,"KZ"
"KAZ",2020-01-29,0,0,0,0,0,0,0,18272430,0,0,0,0,0,0,0,0,0,0,0,0,"KAZ","KZ",398,,"1","Kazakhstan",,,48.0196,66.9237,,"KZ"
"KAZ",2020-01-30,0,0,0,0,0,0,0,18272430,0,0,0,0,0,0,0,0,0,0,0,0,"KAZ","KZ",398,,"1","Kazakhstan",,,48.0196,66.9237,,"KZ"
"KAZ",2020-01-31,0,0,0,0,0,0,0,18272430,0,0,0,0,0,0,0,0,0,1,0,0,"KAZ","KZ",398,,"1","Kazakhstan",,,48.0196,66.9237,,"KZ"
"KAZ",2020-02-01,0,0,0,0,0,0,0,18272430,0,0,0,0,0,0,0,0,0,1,0,0,"KAZ","KZ",398,,"1","Kazakhstan",,,48.0196,66.9237,,"KZ"
"KAZ",2020-02-02,0,0,0,0,0,0,0,18272430,0,0,0,0,0,0,0,0,0,1,0,0,"KAZ","KZ",398,,"1","Kazakhstan",,,48.0196,66.9237,,"KZ"
"KAZ",2020-02-03,0,0,0,0,0,0,0,18272430,0,0,0,0,0,0,0,0,0,1,0,0,"KAZ","KZ",398,,"1","Kazakhstan",,,48.0196,66.9237,,"KZ"
"KAZ",2020-02-04,0,0,0,0,0,0,0,18272430,0,0,0,0,0,0,0,0,0,1,0,0,"KAZ","KZ",398,,"1","Kazakhstan",,,48.0196,66.9237,,"KZ"
"KAZ",2020-02-05,0,0,0,0,0,0,0,18272430,0,0,0,0,0,0,0,0,0,1,0,0,"KAZ","KZ",398,,"1","Kazakhstan",,,48.0196,66.9237,,"KZ"
"KAZ",2020-02-06,0,0,0,0,0,0,0,18272430,0,0,0,0,0,0,0,0,0,1,0,0,"KAZ","KZ",398,,"1","Kazakhstan",,,48.0196,66.9237,,"KZ"
"KAZ",2020-02-07,0,0,0,0,0,0,0,18272430,0,0,0,0,0,0,0,0,0,1,0,0,"KAZ","KZ",398,,"1","Kazakhstan",,,48.0196,66.9237,,"KZ"
"KAZ",2020-02-08,0,0,0,0,0,0,0,18272430,0,0,0,0,0,0,0,0,0,1,0,0,"KAZ","KZ",398,,"1","Kazakhstan",,,48.0196,66.9237,,"KZ"
"KAZ",2020-02-09,0,0,0,0,0,0,0,18272430,0,0,0,0,0,0,0,0,0,1,0,0,"KAZ","KZ",398,,"1","Kazakhstan",,,48.0196,66.9237,,"KZ"
"KAZ",2020-02-10,0,0,0,0,0,0,0,18272430,0,0,0,0,0,0,0,0,0,1,0,0,"KAZ","KZ",398,,"1","Kazakhstan",,,48.0196,66.9237,,"KZ"
"KAZ",2020-02-11,0,0,0,0,0,0,0,18272430,0,0,0,0,0,0,0,0,0,1,0,0,"KAZ","KZ",398,,"1","Kazakhstan",,,48.0196,66.9237,,"KZ"
"KAZ",2020-02-12,0,0,0,0,0,0,0,18272430,0,0,0,0,0,0,0,0,0,1,0,0,"KAZ","KZ",398,,"1","Kazakhstan",,,48.0196,66.9237,,"KZ"
"KAZ",2020-02-13,0,0,0,0,0,0,0,18272430,0,0,0,0,0,0,0,0,0,1,0,0,"KAZ","KZ",398,,"1","Kazakhstan",,,48.0196,66.9237,,"KZ"
"KAZ",2020-02-14,0,0,0,0,0,0,0,18272430,0,0,0,0,0,0,0,0,0,1,0,0,"KAZ","KZ",398,,"1","Kazakhstan",,,48.0196,66.9237,,"KZ"
"KAZ",2020-02-15,0,0,0,0,0,0,0,18272430,0,0,0,0,0,0,0,0,0,1,0,0,"KAZ","KZ",398,,"1","Kazakhstan",,,48.0196,66.9237,,"KZ"
"KAZ",2020-02-16,0,0,0,0,0,0,0,18272430,0,0,0,0,0,0,0,0,0,1,0,0,"KAZ","KZ",398,,"1","Kazakhstan",,,48.0196,66.9237,,"KZ"
"KAZ",2020-02-17,0,0,0,0,0,0,0,18272430,0,0,0,0,0,0,0,0,0,1,0,0,"KAZ","KZ",398,,"1","Kazakhstan",,,48.0196,66.9237,,"KZ"
"KAZ",2020-02-18,0,0,0,0,0,0,0,18272430,0,0,0,0,0,0,0,0,0,1,0,0,"KAZ","KZ",398,,"1","Kazakhstan",,,48.0196,66.9237,,"KZ"
"KAZ",2020-02-19,0,0,0,0,0,0,0,18272430,0,0,0,0,0,0,0,0,0,1,0,0,"KAZ","KZ",398,,"1","Kazakhstan",,,48.0196,66.9237,,"KZ"
"KAZ",2020-02-20,0,0,0,0,0,0,0,18272430,0,0,0,0,0,0,0,0,0,1,0,0,"KAZ","KZ",398,,"1","Kazakhstan",,,48.0196,66.9237,,"KZ"
"KAZ",2020-02-21,0,0,0,0,0,0,0,18272430,0,0,0,0,0,0,0,0,0,1,0,0,"KAZ","KZ",398,,"1","Kazakhstan",,,48.0196,66.9237,,"KZ"
"KAZ",2020-02-22,0,0,0,0,0,0,0,18272430,0,0,0,0,0,0,0,0,0,1,0,0,"KAZ","KZ",398,,"1","Kazakhstan",,,48.0196,66.9237,,"KZ"
"KAZ",2020-02-23,0,0,0,0,0,0,0,18272430,0,0,0,0,0,0,0,0,0,1,0,0,"KAZ","KZ",398,,"1","Kazakhstan",,,48.0196,66.9237,,"KZ"
"KAZ",2020-02-24,0,0,0,0,0,0,0,18272430,0,0,0,0,0,0,0,0,0,1,0,0,"KAZ","KZ",398,,"1","Kazakhstan",,,48.0196,66.9237,,"KZ"
"KAZ",2020-02-25,0,0,0,0,0,0,0,18272430,0,0,0,0,0,0,0,0,0,1,0,0,"KAZ","KZ",398,,"1","Kazakhstan",,,48.0196,66.9237,,"KZ"
"KAZ",2020-02-26,0,0,0,0,0,0,0,18272430,0,0,0,0,0,0,0,0,0,1,0,0,"KAZ","KZ",398,,"1","Kazakhstan",,,48.0196,66.9237,,"KZ"
"KAZ",2020-02-27,0,0,0,0,0,0,0,18272430,0,0,0,0,0,0,0,0,0,1,0,0,"KAZ","KZ",398,,"1","Kazakhstan",,,48.0196,66.9237,,"KZ"
"KAZ",2020-02-28,0,0,0,0,0,0,0,18272430,0,0,0,0,0,0,0,0,0,1,0,0,"KAZ","KZ",398,,"1","Kazakhstan",,,48.0196,66.9237,,"KZ"
"KAZ",2020-02-29,0,0,0,0,0,0,0,18272430,0,0,0,0,0,0,0,0,0,1,0,0,"KAZ","KZ",398,,"1","Kazakhstan",,,48.0196,66.9237,,"KZ"
"KAZ",2020-03-01,0,0,0,0,0,0,0,18272430,0,0,0,0,0,0,0,0,0,1,0,0,"KAZ","KZ",398,,"1","Kazakhstan",,,48.0196,66.9237,,"KZ"
"KAZ",2020-03-02,0,0,0,0,0,0,0,18272430,0,0,0,0,0,0,0,0,0,1,0,0,"KAZ","KZ",398,,"1","Kazakhstan",,,48.0196,66.9237,,"KZ"
"KAZ",2020-03-03,0,0,0,0,0,0,0,18272430,0,0,0,0,0,0,0,0,0,1,0,0,"KAZ","KZ",398,,"1","Kazakhstan",,,48.0196,66.9237,,"KZ"
"KAZ",2020-03-04,0,0,0,0,0,0,0,18272430,0,0,0,0,0,0,0,0,0,1,0,0,"KAZ","KZ",398,,"1","Kazakhstan",,,48.0196,66.9237,,"KZ"
"KAZ",2020-03-05,0,0,0,0,0,0,0,18272430,0,0,0,0,0,0,0,0,0,1,0,0,"KAZ","KZ",398,,"1","Kazakhstan",,,48.0196,66.9237,,"KZ"
"KAZ",2020-03-06,0,0,0,0,0,0,0,18272430,0,0,0,0,0,0,0,0,0,1,0,0,"KAZ","KZ",398,,"1","Kazakhstan",,,48.0196,66.9237,,"KZ"
"KAZ",2020-03-07,0,0,0,0,0,0,0,18272430,0,0,0,0,0,0,0,0,0,1,0,0,"KAZ","KZ",398,,"1","Kazakhstan",,,48.0196,66.9237,,"KZ"
"KAZ",2020-03-08,0,0,0,0,0,0,0,18272430,0,0,0,0,0,0,0,0,0,1,0,0,"KAZ","KZ",398,,"1","Kazakhstan",,,48.0196,66.9237,,"KZ"
"KAZ",2020-03-09,0,0,0,0,0,0,0,18272430,0,0,0,0,0,0,0,0,0,1,0,0,"KAZ","KZ",398,,"1","Kazakhstan",,,48.0196,66.9237,,"KZ"
"KAZ",2020-03-10,0,0,0,0,0,0,0,18272430,0,0,0,0,0,0,0,0,0,1,0,0,"KAZ","KZ",398,,"1","Kazakhstan",,,48.0196,66.9237,,"KZ"
"KAZ",2020-03-11,0,0,0,0,0,0,0,18272430,0,0,0,0,0,0,0,0,0,1,0,0,"KAZ","KZ",398,,"1","Kazakhstan",,,48.0196,66.9237,,"KZ"
"KAZ",2020-03-12,0,0,0,0,0,0,0,18272430,0,0,2,1,0,0,0,0,0,1,0,13.89,"KAZ","KZ",398,,"1","Kazakhstan",,,48.0196,66.9237,,"KZ"
"KAZ",2020-03-13,126,4,0,0,0,0,0,18272430,0,0,2,1,0,0,0,2,0,1,0,19.44,"KAZ","KZ",398,,"1","Kazakhstan",,,48.0196,66.9237,,"KZ"
"KAZ",2020-03-14,445,6,0,0,0,0,0,18272430,0,0,2,1,0,0,0,2,0,1,0,19.44,"KAZ","KZ",398,,"1","Kazakhstan",,,48.0196,66.9237,,"KZ"
"KAZ",2020-03-15,652,9,0,0,0,0,0,18272430,0,0,2,1,0,0,0,2,0,1,0,19.44,"KAZ","KZ",398,,"1","Kazakhstan",,,48.0196,66.9237,,"KZ"
"KAZ",2020-03-16,1038,10,0,0,0,0,0,18272430,3,0,2,1,0,0,0,4,2,1,0,47.22,"KAZ","KZ",398,,"1","Kazakhstan",,,48.0196,66.9237,,"KZ"
"KAZ",2020-03-17,1970,33,0,0,0,0,0,18272430,3,0,2,1,0,0,0,4,2,1,0,47.22,"KAZ","KZ",398,,"1","Kazakhstan",,,48.0196,66.9237,,"KZ"
"KAZ",2020-03-18,2234,35,0,0,0,0,0,18272430,3,0,2,1,0,0,2,4,2,1,0,55.56,"KAZ","KZ",398,,"1","Kazakhstan",,,48.0196,66.9237,,"KZ"
"KAZ",2020-03-19,3284,44,0,0,0,0,0,18272430,3,0,2,4,2,3,2,4,2,1,0,80.09,"KAZ","KZ",398,,"1","Kazakhstan",,,48.0196,66.9237,,"KZ"
"KAZ",2020-03-20,4100,49,0,3,0,0,0,18272430,3,0,2,4,2,3,2,4,2,1,0,80.09,"KAZ","KZ",398,,"1","Kazakhstan",,,48.0196,66.9237,,"KZ"
"KAZ",2020-03-21,5275,53,0,0,0,0,0,18272430,3,0,2,4,2,3,2,4,2,1,0,80.09,"KAZ","KZ",398,,"1","Kazakhstan",,,48.0196,66.9237,,"KZ"
"KAZ",2020-03-22,6508,60,0,0,0,0,0,18272430,3,0,2,4,2,3,2,4,2,1,0,80.09,"KAZ","KZ",398,,"1","Kazakhstan",,,48.0196,66.9237,,"KZ"
"KAZ",2020-03-23,8262,62,0,0,0,0,0,18272430,3,0,2,4,2,3,2,4,2,1,0,80.09,"KAZ","KZ",398,,"1","Kazakhstan",,,48.0196,66.9237,,"KZ"
"KAZ",2020-03-24,9884,72,0,0,0,0,0,18272430,3,0,2,4,2,3,2,4,2,1,2,80.09,"KAZ","KZ",398,,"1","Kazakhstan",,,48.0196,66.9237,,"KZ"
"KAZ",2020-03-25,11349,81,0,0,0,0,0,18272430,3,0,2,4,2,3,2,4,2,1,2,80.09,"KAZ","KZ",398,,"1","Kazakhstan",,,48.0196,66.9237,,"KZ"
"KAZ",2020-03-26,13460,111,2,1,0,0,0,18272430,3,0,2,4,2,3,2,4,2,1,2,80.09,"KAZ","KZ",398,,"1","Kazakhstan",,,48.0196,66.9237,,"KZ"
"KAZ",2020-03-27,15147,150,3,1,0,0,0,18272430,3,0,2,4,2,3,2,4,2,1,2,80.09,"KAZ","KZ",398,,"1","Kazakhstan",,,48.0196,66.9237,,"KZ"
"KAZ",2020-03-28,16622,228,16,1,0,0,0,18272430,3,0,2,4,2,3,2,4,2,1,2,80.09,"KAZ","KZ",398,,"1","Kazakhstan",,,48.0196,66.9237,,"KZ"
"KAZ",2020-03-29,19318,284,20,1,0,0,0,18272430,3,0,2,4,2,3,2,4,2,1,2,80.09,"KAZ","KZ",398,,"1","Kazakhstan",,,48.0196,66.9237,,"KZ"
"KAZ",2020-03-30,21013,302,21,1,0,0,0,18272430,3,3,2,4,2,3,2,4,2,1,2,89.35,"KAZ","KZ",398,,"1","Kazakhstan",,,48.0196,66.9237,,"KZ"
"KAZ",2020-03-31,30905,343,24,2,0,0,0,18272430,3,3,2,4,2,3,2,4,2,1,2,89.35,"KAZ","KZ",398,,"1","Kazakhstan",,,48.0196,66.9237,,"KZ"
"KAZ",2020-04-01,32819,380,26,3,0,0,0,18272430,3,3,2,4,2,3,2,4,2,1,2,89.35,"KAZ","KZ",398,,"1","Kazakhstan",,,48.0196,66.9237,,"KZ"
"KAZ",2020-04-02,35191,435,27,3,0,0,0,18272430,3,3,2,4,2,3,2,4,2,1,2,89.35,"KAZ","KZ",398,,"1","Kazakhstan",,,48.0196,66.9237,,"KZ"
"KAZ",2020-04-03,43149,464,29,6,0,0,0,18272430,3,3,2,4,2,3,2,4,2,1,2,89.35,"KAZ","KZ",398,,"1","Kazakhstan",,,48.0196,66.9237,,"KZ"
"KAZ",2020-04-04,45552,531,36,5,0,0,0,18272430,3,3,2,4,2,3,2,4,2,1,2,89.35,"KAZ","KZ",398,,"1","Kazakhstan",,,48.0196,66.9237,,"KZ"
"KAZ",2020-04-05,50522,584,42,6,0,0,0,18272430,3,3,2,4,2,3,2,4,2,1,2,89.35,"KAZ","KZ",398,,"1","Kazakhstan",,,48.0196,66.9237,,"KZ"
"KAZ",2020-04-06,52881,662,46,6,0,0,0,18272430,3,3,2,4,2,3,2,4,2,1,2,89.35,"KAZ","KZ",398,,"1","Kazakhstan",,,48.0196,66.9237,,"KZ"
"KAZ",2020-04-07,54767,697,51,6,0,0,0,18272430,3,3,2,4,2,3,2,4,2,1,2,89.35,"KAZ","KZ",398,,"1","Kazakhstan",,,48.0196,66.9237,,"KZ"
"KAZ",2020-04-08,56775,727,54,7,0,0,0,18272430,3,3,2,4,2,3,2,4,2,1,2,89.35,"KAZ","KZ",398,,"1","Kazakhstan",,,48.0196,66.9237,,"KZ"
"KAZ",2020-04-09,59371,781,60,8,0,0,0,18272430,3,3,2,4,2,3,2,4,2,1,2,89.35,"KAZ","KZ",398,,"1","Kazakhstan",,,48.0196,66.9237,,"KZ"
"KAZ",2020-04-10,61955,812,64,10,0,0,0,18272430,3,3,2,4,2,3,2,4,2,1,2,89.35,"KAZ","KZ",398,,"1","Kazakhstan",,,48.0196,66.9237,,"KZ"
"KAZ",2020-04-11,65856,865,81,10,0,0,0,18272430,3,3,2,4,2,3,2,4,2,1,2,89.35,"KAZ","KZ",398,,"1","Kazakhstan",,,48.0196,66.9237,,"KZ"
"KAZ",2020-04-12,69304,951,99,10,0,0,0,18272430,3,3,2,4,2,3,2,4,2,1,2,89.35,"KAZ","KZ",398,,"1","Kazakhstan",,,48.0196,66.9237,,"KZ"
"KAZ",2020-04-13,73106,1091,138,12,0,0,0,18272430,3,3,2,4,2,3,2,4,2,1,2,89.35,"KAZ","KZ",398,,"1","Kazakhstan",,,48.0196,66.9237,,"KZ"
"KAZ",2020-04-14,76904,1232,203,14,0,0,0,18272430,3,3,2,4,2,3,2,4,2,1,2,89.35,"KAZ","KZ",398,,"1","Kazakhstan",,,48.0196,66.9237,,"KZ"
"KAZ",2020-04-15,81359,1295,240,16,0,0,0,18272430,3,3,2,4,2,3,2,4,2,1,2,89.35,"KAZ","KZ",398,,"1","Kazakhstan",,,48.0196,66.9237,,"KZ"
"KAZ",2020-04-16,85735,1402,277,17,0,0,0,18272430,3,3,2,4,2,3,2,4,2,1,2,89.35,"KAZ","KZ",398,,"1","Kazakhstan",,,48.0196,66.9237,,"KZ"
"KAZ",2020-04-17,92299,1546,347,17,0,0,0,18272430,3,3,2,4,2,3,2,4,2,1,2,89.35,"KAZ","KZ",398,,"1","Kazakhstan",,,48.0196,66.9237,,"KZ"
"KAZ",2020-04-18,100878,1615,377,17,0,0,0,18272430,3,3,2,4,2,3,2,4,2,1,2,89.35,"KAZ","KZ",398,,"1","Kazakhstan",,,48.0196,66.9237,,"KZ"
"KAZ",2020-04-19,108832,1676,400,17,0,0,0,18272430,3,3,2,4,2,3,2,4,2,1,2,89.35,"KAZ","KZ",398,,"1","Kazakhstan",,,48.0196,66.9237,,"KZ"
"KAZ",2020-04-20,117949,1852,447,19,0,0,0,18272430,3,3,2,4,2,3,2,4,2,1,2,89.35,"KAZ","KZ",398,,"1","Kazakhstan",,,48.0196,66.9237,,"KZ"
"KAZ",2020-04-21,126727,1995,489,19,0,0,0,18272430,3,3,2,4,2,3,2,4,2,1,2,89.35,"KAZ","KZ",398,,"1","Kazakhstan",,,48.0196,66.9237,,"KZ"
"KAZ",2020-04-22,139207,2135,515,19,0,0,0,18272430,3,3,2,4,2,3,2,4,2,1,2,89.35,"KAZ","KZ",398,,"1","Kazakhstan",,,48.0196,66.9237,,"KZ"
"KAZ",2020-04-23,153492,2289,560,20,0,0,0,18272430,3,3,2,4,2,3,2,4,2,1,2,89.35,"KAZ","KZ",398,,"1","Kazakhstan",,,48.0196,66.9237,,"KZ"
"KAZ",2020-04-24,164505,2482,604,25,0,0,0,18272430,3,3,2,4,2,3,2,4,2,1,2,89.35,"KAZ","KZ",398,,"1","Kazakhstan",,,48.0196,66.9237,,"KZ"
"KAZ",2020-04-25,180502,2601,646,25,0,0,0,18272430,3,3,2,4,2,3,2,4,2,1,2,89.35,"KAZ","KZ",398,,"1","Kazakhstan",,,48.0196,66.9237,,"KZ"
"KAZ",2020-04-26,196298,2717,682,25,0,0,0,18272430,3,3,2,4,2,3,2,4,2,1,2,89.35,"KAZ","KZ",398,,"1","Kazakhstan",,,48.0196,66.9237,,"KZ"
"KAZ",2020-04-27,205560,2835,720,25,0,0,0,18272430,3,3,2,4,2,3,2,4,2,1,2,89.35,"KAZ","KZ",398,,"1","Kazakhstan",,,48.0196,66.9237,,"KZ"
"KAZ",2020-04-28,216276,3027,774,25,0,0,0,18272430,3,3,2,4,2,3,2,4,2,1,2,89.35,"KAZ","KZ",398,,"1","Kazakhstan",,,48.0196,66.9237,,"KZ"
"KAZ",2020-04-29,232415,3138,819,25,0,0,0,18272430,3,3,2,4,2,3,2,4,2,1,2,89.35,"KAZ","KZ",398,,"1","Kazakhstan",,,48.0196,66.9237,,"KZ"
"KAZ",2020-04-30,249527,3402,866,25,0,0,0,18272430,3,3,2,4,2,3,2,4,2,1,2,89.35,"KAZ","KZ",398,,"1","Kazakhstan",,,48.0196,66.9237,,"KZ"
"KAZ",2020-05-01,268534,3597,922,25,0,0,0,18272430,3,3,2,4,2,3,2,4,2,3,2,89.35,"KAZ","KZ",398,,"1","Kazakhstan",,,48.0196,66.9237,,"KZ"
"KAZ",2020-05-02,282862,3857,985,25,0,0,0,18272430,3,3,2,4,2,3,2,4,2,3,2,89.35,"KAZ","KZ",398,,"1","Kazakhstan",,,48.0196,66.9237,,"KZ"
"KAZ",2020-05-03,296136,3920,1084,27,0,0,0,18272430,3,3,2,4,2,3,2,4,2,3,2,89.35,"KAZ","KZ",398,,"1","Kazakhstan",,,48.0196,66.9237,,"KZ"
"KAZ",2020-05-04,306861,4049,1173,29,0,0,0,18272430,3,3,2,4,2,3,2,4,2,3,2,89.35,"KAZ","KZ",398,,"1","Kazakhstan",,,48.0196,66.9237,,"KZ"
"KAZ",2020-05-05,320411,4205,1279,29,0,0,0,18272430,3,3,2,4,2,3,2,4,2,3,2,89.35,"KAZ","KZ",398,,"1","Kazakhstan",,,48.0196,66.9237,,"KZ"
"KAZ",2020-05-06,336480,4422,1408,30,0,0,0,18272430,3,3,2,4,2,3,2,4,2,3,2,89.35,"KAZ","KZ",398,,"1","Kazakhstan",,,48.0196,66.9237,,"KZ"
"KAZ",2020-05-07,353843,4578,1518,30,0,0,0,18272430,3,3,2,4,2,3,2,4,2,3,2,89.35,"KAZ","KZ",398,,"1","Kazakhstan",,,48.0196,66.9237,,"KZ"
"KAZ",2020-05-08,371126,4834,1631,31,0,0,0,18272430,3,3,2,4,2,3,2,4,2,3,2,89.35,"KAZ","KZ",398,,"1","Kazakhstan",,,48.0196,66.9237,,"KZ"
"KAZ",2020-05-09,385104,4975,1776,31,0,0,0,18272430,3,3,2,4,2,3,2,4,2,3,2,89.35,"KAZ","KZ",398,,"1","Kazakhstan",,,48.0196,66.9237,,"KZ"
"KAZ",2020-05-10,398411,5090,1941,31,0,0,0,18272430,3,3,2,4,2,3,2,4,2,3,2,89.35,"KAZ","KZ",398,,"1","Kazakhstan",,,48.0196,66.9237,,"KZ"
"KAZ",2020-05-11,408713,5207,2074,32,0,0,0,18272430,2,2,2,4,2,2,2,4,2,3,2,78.24,"KAZ","KZ",398,,"1","Kazakhstan",,,48.0196,66.9237,,"KZ"
"KAZ",2020-05-12,422011,5279,2223,32,0,0,0,18272430,2,2,2,4,2,2,2,4,2,3,2,78.24,"KAZ","KZ",398,,"1","Kazakhstan",,,48.0196,66.9237,,"KZ"
"KAZ",2020-05-13,439495,5417,2408,32,0,0,0,18272430,2,2,2,4,2,2,2,4,2,3,2,78.24,"KAZ","KZ",398,,"1","Kazakhstan",,,48.0196,66.9237,,"KZ"
"KAZ",2020-05-14,459736,5571,2531,32,0,0,0,18272430,2,2,2,4,2,2,2,4,2,3,2,78.24,"KAZ","KZ",398,,"1","Kazakhstan",,,48.0196,66.9237,,"KZ"
"KAZ",2020-05-15,483236,5689,2707,34,0,0,0,18272430,2,2,2,4,2,2,2,4,2,3,2,78.24,"KAZ","KZ",398,,"1","Kazakhstan",,,48.0196,66.9237,,"KZ"
"KAZ",2020-05-16,505216,5850,2980,34,0,0,0,18272430,2,2,2,4,2,2,2,4,2,3,2,78.24,"KAZ","KZ",398,,"1","Kazakhstan",,,48.0196,66.9237,,"KZ"
"KAZ",2020-05-17,527440,6157,3256,34,0,0,0,18272430,2,2,2,4,2,2,2,4,2,3,2,78.24,"KAZ","KZ",398,,"1","Kazakhstan",,,48.0196,66.9237,,"KZ"
"KAZ",2020-05-18,540708,6751,3469,35,0,0,0,18272430,2,2,2,4,2,2,2,4,2,3,2,80.09,"KAZ","KZ",398,,"1","Kazakhstan",,,48.0196,66.9237,,"KZ"
"KAZ",2020-05-19,553062,6751,3598,35,0,0,0,18272430,2,2,2,4,2,2,2,4,2,3,2,80.09,"KAZ","KZ",398,,"1","Kazakhstan",,,48.0196,66.9237,,"KZ"
"KAZ",2020-05-20,571547,6969,3734,35,0,0,0,18272430,2,2,2,4,2,2,2,4,2,3,2,80.09,"KAZ","KZ",398,,"1","Kazakhstan",,,48.0196,66.9237,,"KZ"
"KAZ",2020-05-21,591502,7234,3843,35,0,0,0,18272430,2,2,2,4,2,2,2,4,2,3,2,80.09,"KAZ","KZ",398,,"1","Kazakhstan",,,48.0196,66.9237,,"KZ"
"KAZ",2020-05-22,612997,7919,4096,35,0,0,0,18272430,2,2,2,4,2,2,2,4,2,3,2,80.09,"KAZ","KZ",398,,"1","Kazakhstan",,,48.0196,66.9237,,"KZ"
"KAZ",2020-05-23,635712,7919,4214,35,0,0,0,18272430,2,2,2,4,2,2,2,4,2,3,2,80.09,"KAZ","KZ",398,,"1","Kazakhstan",,,48.0196,66.9237,,"KZ"
"KAZ",2020-05-24,657214,8531,4352,35,0,0,0,18272430,2,2,2,4,2,2,2,4,2,3,2,80.09,"KAZ","KZ",398,,"1","Kazakhstan",,,48.0196,66.9237,,"KZ"
"KAZ",2020-05-25,671774,8969,4515,35,0,0,0,18272430,2,2,2,4,2,2,2,4,2,3,2,80.09,"KAZ","KZ",398,,"1","Kazakhstan",,,48.0196,66.9237,,"KZ"
"KAZ",2020-05-26,671774,8969,4515,35,0,0,0,18272430,2,2,2,4,2,2,2,4,2,3,2,80.09,"KAZ","KZ",398,,"1","Kazakhstan",,,48.0196,66.9237,,"KZ"
"KEN",2020-01-22,0,0,0,0,0,0,0,51393010,0,0,0,0,0,0,0,1,0,0,0,2.78,"KEN","KE",404,,"1","Kenya",,,-0.0236,37.9062,,"KE"
"KEN",2020-01-23,0,0,0,0,0,0,0,51393010,0,0,0,0,0,0,0,1,0,0,0,2.78,"KEN","KE",404,,"1","Kenya",,,-0.0236,37.9062,,"KE"
"KEN",2020-01-24,0,0,0,0,0,0,0,51393010,0,0,0,0,0,0,0,1,0,0,0,2.78,"KEN","KE",404,,"1","Kenya",,,-0.0236,37.9062,,"KE"
"KEN",2020-01-25,0,0,0,0,0,0,0,51393010,0,0,0,0,0,0,0,1,0,0,0,2.78,"KEN","KE",404,,"1","Kenya",,,-0.0236,37.9062,,"KE"
"KEN",2020-01-26,0,0,0,0,0,0,0,51393010,0,0,0,0,0,0,0,1,0,0,0,2.78,"KEN","KE",404,,"1","Kenya",,,-0.0236,37.9062,,"KE"
"KEN",2020-01-27,0,0,0,0,0,0,0,51393010,0,0,0,0,0,0,0,1,0,0,0,2.78,"KEN","KE",404,,"1","Kenya",,,-0.0236,37.9062,,"KE"
"KEN",2020-01-28,0,0,0,0,0,0,0,51393010,0,0,0,0,0,0,0,1,0,0,0,2.78,"KEN","KE",404,,"1","Kenya",,,-0.0236,37.9062,,"KE"
"KEN",2020-01-29,0,0,0,0,0,0,0,51393010,0,0,0,0,0,0,0,1,0,0,0,2.78,"KEN","KE",404,,"1","Kenya",,,-0.0236,37.9062,,"KE"
"KEN",2020-01-30,0,0,0,0,0,0,0,51393010,0,0,0,0,0,0,0,1,0,0,0,2.78,"KEN","KE",404,,"1","Kenya",,,-0.0236,37.9062,,"KE"
"KEN",2020-01-31,0,0,0,0,0,0,0,51393010,0,0,0,0,0,0,0,1,0,0,0,2.78,"KEN","KE",404,,"1","Kenya",,,-0.0236,37.9062,,"KE"
"KEN",2020-02-01,0,0,0,0,0,0,0,51393010,0,0,0,0,0,0,0,1,0,0,0,2.78,"KEN","KE",404,,"1","Kenya",,,-0.0236,37.9062,,"KE"
"KEN",2020-02-02,0,0,0,0,0,0,0,51393010,0,0,0,0,0,0,0,1,0,0,0,2.78,"KEN","KE",404,,"1","Kenya",,,-0.0236,37.9062,,"KE"
"KEN",2020-02-03,0,0,0,0,0,0,0,51393010,0,0,0,0,0,0,0,1,0,0,0,2.78,"KEN","KE",404,,"1","Kenya",,,-0.0236,37.9062,,"KE"
"KEN",2020-02-04,0,0,0,0,0,0,0,51393010,0,0,0,0,0,0,0,1,0,0,0,2.78,"KEN","KE",404,,"1","Kenya",,,-0.0236,37.9062,,"KE"
"KEN",2020-02-05,0,0,0,0,0,0,0,51393010,0,0,0,0,0,0,0,1,0,0,0,2.78,"KEN","KE",404,,"1","Kenya",,,-0.0236,37.9062,,"KE"
